user_id,created_at,screen_name,name,text,lang,description,followers_count,gender,state,depressed,keyword
x3213761548,2021-04-16T00:20:49Z,ilCorleoneDZ,🇩🇿℣,@DerKaiserBM then look at Jok depressed face after you got knocked out personally it made me laugh 🍭 happy now?,en,Milanista - AC MILAN non ti lascerò mai 🔴⚫ 63' 69' 89' 90' 94' 03' 07' Tahia Djazair @LesVerts  ⭐⭐ 90' 19'- toujours anti-harki - total Mahrez FC - Bennacer ✨,939,female,California,1,1
x901898489595969536,2021-04-16T04:08:08Z,agapemeowth,𝐀𝐠𝐚𝐩𝐞 🤍,"Whenever Yuno does bank, my anxiety goes sky rocket 🙂",en,you do u,5,female,Washington,1,1
x960522775503908864,2021-04-17T03:48:17Z,TAHTUYY63ekp8n6,じっくー,"501B846D :参戦ID
参加者募集！
Lv110 ローズクイーン
https://t.co/AwVDJkA8f0",ja,NA,0,female,California,0,0
x1343069825648640001,2021-04-17T03:48:22Z,yurumoritwins,ゆるもり@双子パパブロガー,"@omochi_fuufu おはもち😆✨

同じく気づいたら深夜パターン🥺

むしろ夜明けパターン🤣w

体調気をつけてもちもち頑張りましょうね😉🎶",ja,【医療系管理職】【副業ブロガー】｜アラフォー双子パパ｜双子育児で得た学びと成長につながる気づきを楽しく発信｜育児はみんなで支え合いたい｜家族とゆっくり過ごす時間を作るために今年の１月からブログに挑戦中｜双子育児ブログ【ゆるもりのみみたぶ】を運営｜たくさんの人と繋がって色んな価値観に触れて成長したい｜家族のことが大好き✨,480,female,South Carolina,0,0
x718492122530373632,2021-04-17T03:48:14Z,stjlouzada,🔚StjL2022🇧🇷🔜🌠,"@PauloMartins10 É o circo Brasil e nós, os PALHAÇOS!!!",pt,NA,99,female,California,0,0
x1125256411968094208,2021-04-17T03:48:21Z,choicesIzinn,clara beatriz “),"“tem q ouvir quando erra”
lzinn decide seguir a call aí quando ele faz oq pedem ngm da assistência, morre e quando reclama tem q ouvir grito e reclamação como se ele estivesse errado 🤣🤣 blz cara vc é foda",pt,NA,3796,female,Florida,0,0
x1362066438681284616,2021-04-17T03:48:14Z,joongieeyo,"joee🦋, hongjoong edit📌",@woosanmon cuci tangan dulu pake sunlight 😭,in,falling in luv with @ATEEZofficial #hongjoong❤️,741,female,California,0,0
x572344804,2021-04-16T04:10:58Z,cagedsphinx,🐝 bumblewitch 🐝,@thedrawingbirb we love anxiety ridden perfectionist blonds in this forest!!!,en,"32 🐝 agender 🐝 xe/hir/hirs
🍬
this is a vexen appreciation blog,
ansem the wise is a bad person",115,female,Texas,1,1
x1263274241052508160,2021-04-17T03:48:17Z,SZx4t,محمد,@7lorda @Mu8adr جايكككك,ar,وراس مالي ذكريات و حلم و أمال و طموح لا صديق و لا رفيق ولا طريقًا اتبعه|@68l86,403,female,Pennsylvania,0,0
x864242654141452292,2021-04-16T01:44:58Z,Beautifulcocky,Beau 🌈 he/him,"@physcicfuckface Yeah what DOES that leave?  
It leaves a lonely guy who knows what he doesn’t want but still looking for it on Grindr.... 😂 
BYE FELICIA 👋🏼",en,"#nsfw 18+ guys only. DMs open. Everything in the media section is ME. See my onlyfans, it'll always be FREE. #blacklivesmatter unfollow if you disagree 💪🏾",1050,male,California,1,1
x1200910726505869312,2021-04-17T03:48:17Z,rixanqt,#Vl 𝑅𝑖𝑥𝑎𝑛✨,17 https://t.co/WT5zOLZqE7 https://t.co/yLqqTvDzXT,und,Smooth Queen 🤍 | @fearenvic | @rixanqts,479,female,California,0,0
x1739161170,2021-04-16T01:27:55Z,sarahbabee5,Sarah c:,My anxiety is sky high rn. #GreysDay,en,@mikelsaurusrex : I'm at work and I just fell in a box and im embarrassed and im upset about it,1296,female,Michigan,1,1
x913780555002544130,2021-04-16T00:55:01Z,saralynnburnett,Sara Lynn Burnett,"Having actual anxiety about leaving this tiny island and having 1st trip back to states since pandemic started because ... so many things. Guns, malls (y’all... I need some pants. It’s been 1.5 yrs), crowds, American Airlines...",en,"Reader / writer / lives on islands 🇹🇨🇱🇨 MFA in progress. Has a suitcase for books + one for everything else. Follow for books, booze, & beaches. 📚🍹🏖",1023,male,Louisiana,1,1
x2957773547,2021-04-15T22:51:45Z,Cesarcreates,36 exp,No one talk to me please I am depressed about the tickets,en,I like to create,277,male,New Jersey,1,1
x1107767761,2021-04-15T21:41:29Z,karina___19,karina,This year I realized coffee is crazy bad for my anxiety 😥,en,all love,702,female,New York,1,1
x1243100054199480320,2021-04-17T03:48:21Z,iGIGILUV,Yumi ᵍⁱᵍⁱ🎟️,@ipyyoon Si porque quiero verlo en la tele 😌🤚,es,"➢ #민윤기 : ❝𝙸 𝚠𝚊𝚗𝚝 𝚝𝚘 𝚝𝚑𝚛𝚘𝚠 𝚖𝚢𝚜𝚎𝚕𝚏 𝚊𝚠𝚊𝚢❞  
⠀⠀ ⠀    ⠀⠀⠀ ⠀hi bestie ¡! @iMiMISTYLE 
    ⠀⠀⠀ ⠀    ⠀⠀⠀ ⠀    ⠀⠀⠀ ⠀⠀⠀ ⠀ 


☁️𝙵𝚊𝚗 𝚊𝚌𝚌𝚘𝚞𝚗𝚝",476,female,New York,0,0
x1260780353742082052,2021-04-16T01:53:58Z,honkbriann,may (dream's stan acc)(REAL),@LONELYMARSKIDS lonely. its fun with friends :),en,Gnf my little meow meow,1115,female,New York,0,1
x122152045,2021-04-17T03:48:20Z,fredarpo,Fred,"@EduGM18 Y 3%, porque biden deshizo todas las restricciones a China  de Trump",es,"Ingeniero de Sistemas, creyente",873,male,Arizona,0,0
x1364259961119903744,2021-04-17T03:48:32Z,eldarka666,darkangel666,"@adriaruiz_ @YoUsoMiNasobuco Si lo hacemos, pero nos mandan para la prisión militar de Matanzas :(",es,"Soy famoso, es solo que nadie me conoce...",31,female,California,0,0
x1348634917035507712,2021-04-16T01:49:36Z,rirabot,rira - updates every 30 mins or so,"Once I keep venturing, I notice the vast collection of lanterns floating in the wondrous sea above, reflecting light onto the world.. Why do I feel so lonely? This is a bit repetitive. I'll be home before you know it, I promise.",en,a robot on the way home.,2,male,Massachusetts,1,1
x170165713,2021-04-16T01:17:15Z,A_Reader_FT,A Reader,Let us toast the reopening of the world and hope for a boom to follow. But it’s worth noting that the Roaring Twenties were followed by the Depression. Policymakers and corporate leaders must… https://t.co/fMV6YeTnMR via @financialtimes @economistmeg,en,Just a subscriber. I don't work for the newspaper.,622,male,New York,1,1
x1223774371296305152,2021-04-16T03:20:49Z,earthinculture,earthinculture,"you been so distant and I hope all is well with you 
you are not alone , I used to go healing session and the lady told me so lonely and I know it wasn't about me because I enjoy my own company 
you are not alone where ever you are god is with you",en,NA,0,female,California,1,1
x1272614732722135041,2021-04-16T02:59:05Z,kimchikanika,Kanikakimchi✨,Am I sad or just lonely? :(,en,"🏳️‍🌈
army since 2015💜
insta : @koreanlove188",82,female,Connecticut,0,1
x1249917457302605824,2021-04-17T03:48:39Z,yoyo_trtr,𝕐𝕦𝕫𝕦𝕙𝕒 🐟,昼を食べさせて、夕飯の準備もしたしバッチリ🙌,ja,20↑🇯🇵 ついぷろに色々記載/何かあればDMで🙇ﾌｫﾛｰ等お気軽に/衣装作って着たり、📸したり/💟stmy.mhyk.twst.μ's.虹,604,female,Texas,0,0
x1250626662108024838,2021-04-17T03:48:19Z,lighthyuneee,𝐬𝐡𝐚𝐫𝐢𝐟𝐚𝐡 🦋 | 𝐛𝐚𝐦𝐛𝐢 🦌,just another day another “nvr trust an exol when they say they’re broke” HAHAHAHHAHA,en,✨ 𝐞𝐱𝐨 𝐬𝐞𝐯𝐞𝐧𝐭𝐞𝐞𝐧 𝐧𝐜𝐭 𝐚𝐥𝐥 𝐝𝐚𝐲 ✨ EXO IS 9 ❤️,42,female,South Dakota,0,0
x119071297,2021-04-15T21:49:37Z,chrisoconnoriv,The Next Right Thing,"Does anyone else regularly Google the definition of words they already know just to be extra certain you're using them properly in your e-mail, post or tweet or am I just an anxious wreck?",en,"Voice of Jeff Gibson in the scripted audio drama @GeekByNight 

Co-host of @TMNTMinute & @TrueBelievePod",165,male,Illinois,1,1
x1101723935475945472,2021-04-16T00:47:48Z,jana47085006,jana,@l481_ @Depression__D مي او في فرح ضي,ar,NA,88,female,Virginia,0,1
x1921003525,2021-04-16T02:16:54Z,came_suddenly,iana,lying awake anxious as FUCK,en,"20 / много мыслей я думою исключителбно в рамках внутреннево диалога, в крысу",450,female,Florida,0,1
x1381753671684395014,2021-04-16T00:15:51Z,vegetaleslover,Joey,@antifalexi that somewhat insinuates that they choose to be transgender. I find that hard to believe. 40% suicide rate doesn't seem to me like they just are feminine boys or masculine girls.,en,"Nintendo Fan
17 y/o
Jew/ish",0,female,Arizona,1,1
x3360262402,2021-04-16T02:35:14Z,Streetgbedu_com,Streetgbedu.com,Lufuno Mavhunga’s last words before committing suicide https://t.co/y41qDDbPkd,en,"Latest Celebrity Gist, Music, Videos, Interviews, Etc.
Call: +2347015401754
Email: gbeduinfos@gmail.com
#KeepingYouUpdated",393,male,North Carolina,0,1
x148152822,2021-04-17T03:48:16Z,yoarg,"Yo, Argentino!","@VickyVillarruel @PrefecturaNaval Parece que las FFSS no aprendieron nada de los 80s.
Las órdenes inmorales e ilegales, NO SE DEBEN CUMPLIR. 

En qué convirtieron a la @PrefecturaNaval ?? 
No hay nadie con coraje y sentido común que pare esta locura? 

#INFECTADURA",es,Intentando rescatar el Sentido Común. Sin Justicia nada existe. Libertad ante todo.,776,female,Arizona,0,0
x776565654631485440,2021-04-16T00:25:33Z,PRETTYMUCH,PRETTYMUCH,if you called our Lonely Hotline you’re gonna wanna be by your phone from 11:30am-2pm pst tomorrow!! we’re gonna be calling some of y’all back 📞😎,en,"DON'T CALL IT A COMEBACK ⭐️ SMACKABLES DELUXE EP OUT NOW 🔥 This is #PRETTYMUCH us. Austin, Brandon, Edwin, Nick, Zion",173847,female,Michigan,1,1
x1374769651595542534,2021-04-15T21:53:56Z,yelenaxbelova,yelena belova ❼,"interact with meeeee

*whispers* and fall in love with me i'm lonely",en,"she/her | black widow | 28

#marvelrp #fake",100,female,Maine,1,1
x1367531790789980165,2021-04-16T00:44:17Z,BDPTLP_J,J&E 🖤,Me motivating others to feel good ... while I think about how to end my life.,en,"No sé si el cielo existe, pero estoy segura que el infierno sí  y vive en mi cabeza 💔",5,female,California,1,1
x1203874525168844802,2021-04-15T22:11:35Z,victorklineTNL,Victor Kline,@Em1945Em @lucyloc72593422 We follow the form of Keynesian economics which FDR used to get us out of the great depression. Fundamentally it says that a sovereign government can invest in whatever it wants and there’s nothing better to invest in than idle labour. Has huge economic benefit,en,"I am the Leader of The New Liberals, a barrister, and the Director of the Refugee Law Project. Authorised by Victor Kline, 53 Martin Place, Sydney, NSW 2000",4089,female,Michigan,1,1
x868640909453402112,2021-04-17T03:48:20Z,IAmSpartyy,Sparty,All adept Mods ✅ https://t.co/KoDWjSG9eN,en,Live 7 days a week! 4:30pm est.- 10:30pm est. come chill with me over at https://t.co/mgCTebuYZX,1017,female,Indiana,0,0
x1375851013727457281,2021-04-15T20:48:02Z,alliumdaily,adelyn 💭,i want to join a cool group chat but my social anxiety says no and is too nervous to reply to those tweets,en,— ☆ -the alt of @sunricello | benchtwt/coraltwt/tiredtwt enthusiast,501,female,South Carolina,1,1
x1270092723270402049,2021-04-15T21:46:17Z,BrianaLange,Brie,@Louis_Tomlinson @LiamPayne you just single handedly cured my depression,en,I hate myself🧍🏻‍♀️ uhh anyways talk to me cuz I’m boerd,11,female,Arizona,1,1
x42258694,2021-04-16T01:15:51Z,Nataliefultz24,Natalie fultz,"And everyday gets a little bit better. So why am I telling you this? Because as a human with crippling anxiety, Theodore has taught me so much! He's taught me to fight for myself when I know something isn't right, I am his voice so I need to be my own voice too! 4/",en,NA,44,male,Missouri,1,1
x959396088594579456,2021-04-16T01:57:54Z,bluerowna,Rowna,"""Baby, I know Reborn. I made sure to check he did not leave anything behind. There's no need for him to go back here."" 

Their lips met and Lal wanted to melt right there and then. She missed this. She missed her taste. But she's anxious... what if... what if...",en,𝕣𝕒𝕚𝕟 𝕘𝕦𝕒𝕣𝕕𝕚𝕒𝕟 • gokudera to my yamamoto @_nokudera  • check carrd :D,386,female,Ohio,1,1
x784804050659225601,2021-04-15T22:11:44Z,downunmotivated,Soraya the Bahan 🛡,So I took a nap to reduce those feelings of depression and woke up more???????depressed¿¿¿¿¿¿ what kind of scam is this?,en,According to Grammarly I’m too wordy.|| Squinting but alive🔆.|| down cataclysmic.||,33,female,Utah,1,1
x958480383712079872,2021-04-15T21:00:35Z,NLPChris,Chris Anderson NLP Practitioner Life Coach 🇬🇧,@SarahVaci Here's what I know about doing depression. I did it for 24 years when one day a friend told me to make a choice and accept I needed help. That when I got that help antidepressant's prescribed alongside cognitive behavioural therapy. Some other intervention required,en,Miss Marple Fan Drinking Damson gin ABNLP Certified Practitioner of NLP Time Line Therapy® Hypnosis & NLP Coach Practitioner. Reiki Master,811,female,Mississippi,1,1
x943617641071210499,2021-04-17T03:48:31Z,agathxy_,ágatinha,"Tenho preguiça de dar parabéns para as pessoas, mas quando é no meu aniversário fico puta KKKKKKKKK",pt,um brinde aos lucros e loucuras  @vascodagama,631,female,Louisiana,0,0
x69990465,2021-04-15T21:05:31Z,finnickfoxes,finnickfoxes,"Same game, new addition: Is it the caffeine, the anxiety, or my period????",en,"J. 29. she/her. AZ. 
ISFP. a worrier of epic proportions. Disaster Bi.
Cosplayer: occasionally. Writer: sparingly ... in theory.",111,male,Georgia,1,1
x1123037850511998977,2021-04-17T03:48:20Z,BinelloSantiago,Santiago Binello,@mattgonz10 @HeidiArgenta Por lo que yo averigüe solo si tenes un contrato con una empresa,es,"Economista, emprendedor argentino , próximamente expat. Me gusta viajar",22,male,Arizona,0,0
x967701735060865024,2021-04-15T21:54:02Z,Kitty34924400,🍯🌛Kitty¹¹⁷,"@vantaelore I've hv experienced with cat depression before, but mostly caused by displacement. She must loved her kittens so much, coz some cats can get over their lost pretty quickly while some will keep on meowing calling for their lost babies for days",en,"Sometimes it's not the people who change, but the mask that falls off",181,female,Michigan,1,1
x1318409412034244609,2021-04-17T03:48:15Z,hmmquestion1,Both Sides are not the same,"@Schafer1868 @redsteeze You don’t think the GOP abandoned them? Free Trade, working class support, non-nationalist, competence in government, democracy in general... what was the conservative platform last year? It was literally “we support trump”",en,just someone trying to figure out why people who claim to be Christians and Patriots act in completely the opposite manner? triggered by both-sides arguments,39,female,Texas,1,0
x1223831787119501312,2021-04-17T03:48:26Z,1taloBarreto,IB,@ianrassari_ Podre,es,"Mais fotos no insta 👉🏼 @italo.barret0 
Ou chama no chat que mando!",491,female,Tennessee,0,0
x1068155700168126464,2021-04-16T02:30:00Z,OpIndia_in,ऑपइंडिया,"AajTak से 23 अप्रैल को शाम के 8 बजे बड़े-बड़े अक्षरों में लिख कर और बोल कर Live माफी माँगने को कहा गया है। 

#AajTak #SushanthSinghRajput 

https://t.co/ECQ3nhbuuU",hi,"भारत के समाचार और भारत के विचार, ख़बरों के 'राइट' एंगल के साथ | यूट्यूब: https://t.co/Nt2ynIlKyE",82201,female,Texas,0,1
x869778003399540737,2021-04-17T03:48:29Z,EduValentinP,Potasium 🍌🍒,@Marmotakum Te quedo muy bonito 🥺,es,"17 años //
He/him",1341,female,Texas,0,0
x901006436980764672,2021-04-17T03:48:35Z,lonelychildchan,情緒2丁目安定丸,タトゥー好きな人って基本的に絵が好きなのか？私は大好きだが,ja,はぁーどっこいどっこい/じゅくじゅくと人生の崖っぷち/ツイートの無断転載禁止1ツイートにつき5万円請求します,316,female,Washington,0,0
x1281056382339502080,2021-04-15T20:53:37Z,boyzwithlwt,willow 🕸,alright enough drama in my cc i feel so anxious and it’s not even about me,en,louist91 🌙,4410,female,New York,1,1
x14308011,2021-04-15T21:46:08Z,wiliamconunaele,W i l i,"@Starrrboon I Want It That Way
As Long As You Love Me
Show Me The Meaning Of Being Lonely
Shape Of My Heart
Quit Playing Games",en,NA,3249,female,New York,1,1
x1282380529845727234,2021-04-15T21:22:07Z,itsMaximize,#SynMaximize,@CaliKaits @Shes_anxious,und,19 | Going against the stereotypes of the “average” gamer. #SynMaximize,442,female,Virginia,0,1
x1361188352439984128,2021-04-17T03:48:18Z,pimentoillness,oliver,@ApertureCreator @h_the_niko same,en,depression enthusiast | minor,27,male,Kansas,0,0
x976086644884365312,2021-04-17T03:48:17Z,mihos198052,スーザン,@fortune_yu_2228 2番かなー,ja,NA,21,female,Texas,0,0
x1256130284703166464,2021-04-15T23:48:40Z,RainbowFM1,Rainbow FM,Joel Corry - Lonely,en,"Rainbow FM is Stokes newest radio station, a one stop station in where you can tune in to all your favourite High Street bar & club DJ’s",20,female,Florida,0,1
x72941772,2021-04-17T03:48:16Z,ginaorea,Georgina Orea Gonzalez,"@ManceraMiguelMX @senadomexicano pues con su voto ya le alargo la carrera a Zaldivar, lo creía de lo bueno en el Senado, error garrafal!",es,Glotonis geniudis aburridux orgullosa mamà de Carolina,25,male,Virginia,0,0
